Date,Transactions Per Block,Circulating Bitcoin,Estimated Transaction Volume,Fees Per Transaction,Market Value to Realised Value,Confirmed Payments,Price,Vol.,Change %
2014-05-22,426.33252164502153,,59226138.87583657,0.08839881066533617,,39220681.0,515.4,3.12K,5.43%
2014-05-23,441.272727272727,,67243893.61731155,0.0913551564146893,,39284711.5,518.1,2.76K,0.53%
2014-05-24,456.917780748663,,75261648.35878652,0.09438953633864072,,39348742.0,520.5,2.86K,0.46%
2014-05-25,472.562834224599,,83279403.1002615,0.09742391626259214,,39412772.5,570.4,1.87K,9.60%
2014-05-26,488.207887700535,,74236063.68456328,0.10045829618654357,,39476803.0,582.0,2.96K,2.03%
2014-05-27,503.852941176471,,65192724.26886505,0.103492676110495,,39544990.75,570.1,3.35K,-2.05%
2014-05-28,466.61759703881575,,56149384.853166826,0.10616870492283,,39613178.5,570.8,3.57K,0.13%
2014-05-29,429.38225290116054,,47106045.4374686,0.108844733735165,,39681366.25,564.4,3.73K,-1.12%
2014-05-30,392.1469087635053,,54430340.1747849,0.1115207625475,,39749554.0,612.3,6.21K,8.49%
2014-05-31,354.91156462585,,61754634.9121012,0.114196791359835,,39808940.25,627.9,4.41K,2.54%
2014-06-01,355.59850863422275,,69078929.6494175,0.11651772833546176,,39868326.5,649.8,3.55K,3.48%
2014-06-02,356.2854526425955,,76403224.3867338,0.1188386653110885,,39927712.75,655.5,4.13K,0.88%
2014-06-03,356.9723966509683,,74752184.21266478,0.12115960228671524,,39987099.0,669.4,4.36K,2.13%
2014-06-04,357.659340659341,,73101144.03859575,0.123480539262342,,40053019.5,638.9,5.60K,-4.56%
2014-06-05,357.045976082741,,71450103.86452672,0.12313179438124425,,40118940.0,660.2,2.76K,3.33%
2014-06-06,356.43261150614103,,69799063.6904577,0.1227830495001465,,40184860.5,650.4,6.04K,-1.48%
2014-06-07,355.819246929541,,79372491.86204402,0.12243430461904875,,40250781.0,651.7,1.97K,0.19%
2014-06-08,355.205882352941,,88945920.03363034,0.122085559737951,,40306544.25,651.0,3.31K,-0.10%
2014-06-09,360.5090629274965,,98519348.20521668,0.12308111562978451,,40362307.5,644.3,3.26K,-1.03%
2014-06-10,365.81224350205196,,108092776.376803,0.124076671521618,,40418070.75,655.6,3.56K,1.75%
2014-06-11,371.1154240766075,,94347717.50477065,0.1250722274134515,,40473834.0,643.0,3.80K,-1.93%
2014-06-12,376.418604651163,,80602658.63273829,0.126067783305285,,40535246.5,597.1,4.59K,-7.13%
2014-06-13,373.08788965858497,,66857599.76070595,0.120457667240617,,40596659.0,610.3,7.55K,2.21%
2014-06-14,369.757174666007,,53112540.8886736,0.114847551175949,,40658071.5,583.4,5.00K,-4.41%
2014-06-15,366.426459673429,,53921610.579610154,0.109237435111281,,40719484.0,582.3,3.94K,-0.19%
2014-06-16,363.095744680851,,54730680.270546705,0.103627319046613,,40783573.5,599.1,3.99K,2.88%
2014-06-17,349.4468085106382,,55539749.96148325,0.10526019822600725,,40847663.0,605.1,3.00K,1.00%
2014-06-18,335.7978723404255,,56348819.6524198,0.1068930774054015,,40911752.5,606.2,3.31K,0.19%
2014-06-19,322.1489361702128,,51143556.27511817,0.10852595658479575,,40975842.0,600.2,5.60K,-1.00%
2014-06-20,308.5,,45938292.89781655,0.11015883576419,,41031189.5,590.8,2.15K,-1.57%
2014-06-21,317.655585106383,,40733029.52051493,0.10800969343065775,,41086537.0,597.0,2.28K,1.06%
2014-06-22,326.811170212766,,35527766.1432133,0.1058605510971255,,41141884.5,603.6,2.04K,1.10%
2014-06-23,335.966755319149,,42714225.39791398,0.10371140876359325,,41197232.0,591.2,2.65K,-2.06%
2014-06-24,345.122340425532,,49900684.65261465,0.101562266430061,,41259848.5,588.8,3.08K,-0.41%
2014-06-25,333.5560410334348,,57087143.90731532,0.101243305490026,,41322465.0,568.5,3.09K,-3.45%
2014-06-26,321.9897416413375,,64273603.162016,0.100924344549991,,41385081.5,582.7,4.15K,2.51%
2014-06-27,310.4234422492402,,63973236.71389705,0.100605383609956,,41447698.0,602.2,3.39K,3.35%
2014-06-28,298.857142857143,,63672870.265778095,0.100286422669921,,41507071.25,597.6,2.94K,-0.78%
2014-06-29,345.9092805005215,,63372503.81765915,0.10577418811509025,,41566444.5,601.1,2.89K,0.59%
2014-06-30,392.9614181439,,63072137.3695402,0.1112619535602595,,41625817.75,635.1,3.83K,5.67%
2014-07-01,440.0135557872785,,58929581.12662715,0.11674971900542874,,41685191.0,643.2,4.11K,1.27%
2014-07-02,487.065693430657,,54787024.883714095,0.122237484450598,,41749741.75,645.7,4.78K,0.39%
2014-07-03,457.09328415749974,,50644468.64080105,0.11956052660503075,,41814292.5,638.0,4.01K,-1.19%
2014-07-04,427.12087488434247,,46501912.397888,0.1168835687594635,,41878843.25,624.0,3.60K,-2.21%
2014-07-05,397.14846561118526,,46523897.98130642,0.11420661091389625,,41943394.0,623.0,3.25K,-0.16%
2014-07-06,367.176056338028,,46545883.56472485,0.111529653068329,,42002689.25,626.7,2.70K,0.59%
2014-07-07,383.7796932602325,,46567869.14814328,0.1103005169474945,,42061984.5,613.6,2.53K,-2.08%
2014-07-08,400.383330182437,,46589854.7315617,0.10907138082666,,42121279.75,615.3,3.21K,0.28%
2014-07-09,416.9869671046415,,44311365.09170525,0.1078422447058255,,42180575.0,623.0,3.07K,1.25%
2014-07-10,433.590604026846,,42032875.4518488,0.106613108584991,,42241863.0,618.4,3.61K,-0.74%
2014-07-11,441.4170270942085,,39754385.81199235,0.109404934627659,,42303151.0,632.9,3.12K,2.35%
2014-07-12,449.243450161571,,37475896.1721359,0.112196760670327,,42364439.0,635.9,3.43K,0.47%
2014-07-13,457.0698732289335,,45667935.0074856,0.114988586712995,,42425727.0,628.0,1.70K,-1.24%
2014-07-14,464.896296296296,,53859973.84283529,0.117780412755663,,42489000.75,618.3,2.55K,-1.55%
2014-07-15,441.78559431524525,,62052012.67818499,0.1171063675976625,,42552274.5,619.6,3.69K,0.21%
2014-07-16,418.6748923341945,,70244051.5135347,0.116432322439662,,42615548.25,614.8,3.00K,-0.77%
2014-07-17,395.5641903531437,,59622946.19062807,0.1157582772816615,,42678822.0,626.6,2.92K,1.92%
2014-07-18,372.453488372093,,49001840.867721446,0.115084232123661,,42739243.25,627.5,3.35K,0.14%
2014-07-19,397.047862757943,,38380735.544814825,0.11304253323939026,,42799664.5,627.0,3.96K,-0.07%
2014-07-20,421.64223714379295,,27759630.2219082,0.11100083435511951,,42860085.75,621.0,2.30K,-0.97%
2014-07-21,446.23661152964297,,39506848.54741438,0.10895913547084875,,42920507.0,625.1,2.53K,0.67%
2014-07-22,470.830985915493,,51254066.87292056,0.106917436586578,,42986456.0,622.5,3.28K,-0.42%
2014-07-23,458.2221200336347,,63001285.19842672,0.10358161802933258,,43052405.0,621.7,2.17K,-0.13%
2014-07-24,445.61325415177646,,74748503.5239329,0.10024579947208714,,43118354.0,601.9,4.74K,-3.19%
2014-07-25,433.00438826991825,,70092046.83632603,0.09690998091484172,,43184303.0,600.5,5.92K,-0.23%
2014-07-26,420.39552238806,,65435590.14871915,0.0935741623575963,,43243182.5,596.0,3.48K,-0.75%
2014-07-27,411.44925807011475,,60779133.461112276,0.09451273903902013,,43302062.0,595.0,3.53K,-0.16%
2014-07-28,402.50299375216946,,56122676.7735054,0.09545131572044395,,43360941.5,587.9,2.33K,-1.19%
2014-07-29,393.5567294342242,,69490858.87321605,0.09638989240186777,,43419821.0,585.8,6.72K,-0.37%
2014-07-30,384.610465116279,,82859040.97292669,0.0973284690832916,,43486036.0,564.6,4.10K,-3.61%
2014-07-31,375.50492675928723,,96227223.07263735,0.0965943108848504,,43552251.0,589.5,3.52K,4.41%
2014-08-01,366.3993884022955,,109595405.172348,0.0958601526864092,,43618466.0,598.8,8.93K,1.57%
2014-08-02,357.29385004530377,,106781763.983348,0.09512599448796799,,43684681.0,591.7,2.12K,-1.18%
2014-08-03,348.188311688312,,103968122.794348,0.0943918362895268,,43747126.25,588.9,1.26K,-0.47%
2014-08-04,370.38029626623404,,101154481.60534799,0.09370700606171,,43809571.5,592.8,3.42K,0.65%
2014-08-05,392.572280844156,,98340840.416348,0.09302217583389319,,43872016.75,588.8,4.09K,-0.68%
2014-08-06,414.764265422078,,88707837.54914874,0.0923373456060764,,43934462.0,589.8,3.01K,0.17%
2014-08-07,436.95625,,79074834.6819495,0.0916525153782596,,44004261.0,592.8,2.50K,0.51%
2014-08-08,431.5290006868133,,69441831.81475025,0.0926151822592296,,44074060.0,595.8,3.11K,0.51%
2014-08-09,426.1017513736265,,59808828.947551,0.09357784914019959,,44143859.0,589.5,1.42K,-1.06%
2014-08-10,420.67450206043975,,64424668.213874124,0.0945405160211696,,44213658.0,592.1,1.34K,0.43%
2014-08-11,415.247252747253,,69040507.48019725,0.0955031829021396,,44285021.75,575.9,2.57K,-2.73%
2014-08-12,422.33392440892453,,73656346.74652037,0.09235865646812523,,44356385.5,567.7,3.33K,-1.43%
2014-08-13,429.42059607059605,,78272186.0128435,0.08921413003411086,,44427749.25,542.1,4.82K,-4.50%
2014-08-14,436.5072677322675,,72627462.45838146,0.08606960360009648,,44499113.0,504.8,10.88K,-6.88%
2014-08-15,443.593939393939,,66982738.9039194,0.0829250771660821,,44569473.0,496.5,4.77K,-1.65%
2014-08-16,433.152443792766,,61338015.34945735,0.08237431220785368,,44639833.0,522.0,3.87K,5.15%
2014-08-17,422.71094819159305,,55693291.7949953,0.08182354724962526,,44710193.0,485.5,3.14K,-6.99%
2014-08-18,412.26945259042003,,62900495.70521428,0.08127278229139683,,44780553.0,462.2,6.38K,-4.80%
2014-08-19,401.827956989247,,70107699.61543325,0.0807220173331684,,44853969.5,485.1,5.12K,4.96%
2014-08-20,390.24905416168826,,77314903.52565223,0.0796768850804675,,44927386.0,516.8,5.89K,6.53%
2014-08-21,378.6701513341295,,84522107.4358712,0.0786317528277666,,45000802.5,517.9,5.65K,0.22%
2014-08-22,367.09124850657076,,85192873.3184607,0.07758662057506571,,45074219.0,516.1,6.03K,-0.36%
2014-08-23,355.512345679012,,85863639.20105019,0.0765414883223648,,45136995.25,497.7,3.13K,-3.57%
2014-08-24,376.961182336182,,86534405.0836397,0.07711209393549706,,45199771.5,509.7,2.53K,2.42%
2014-08-25,398.41001899335197,,87205170.9662292,0.0776826995486293,,45262547.75,502.9,2.74K,-1.33%
2014-08-26,419.858855650522,,100799123.88460015,0.07825330516176154,,45325324.0,512.6,3.53K,1.91%
2014-08-27,441.307692307692,,114393076.8029711,0.0788239107748938,,45396462.5,515.2,3.79K,0.52%
2014-08-28,407.7826309328967,,127987029.72134204,0.07823797798935037,,45467601.0,510.8,4.47K,-0.87%
2014-08-29,374.2575695581015,,141580982.639713,0.07765204520380695,,45538739.5,512.6,3.64K,0.35%
2014-08-30,340.73250818330627,,122255147.47422867,0.07706611241826353,,45609878.0,506.0,2.63K,-1.29%
2014-08-31,307.207446808511,,102929312.30874434,0.0764801796327201,,45675234.0,481.8,6.10K,-4.78%
2014-09-01,342.4467243468895,,83603477.14326002,0.0759848412650674,,45740590.0,477.2,6.79K,-0.95%
2014-09-02,377.686001885268,,64277641.9777757,0.0754895028974147,,45805946.0,478.9,6.75K,0.37%
2014-09-03,412.92527942364654,,59744228.43074855,0.074994164529762,,45871302.0,480.0,6.14K,0.23%
2014-09-04,448.164556962025,,55210814.8837214,0.0744988261621093,,45939787.0,491.0,8.81K,2.28%
2014-09-05,467.6616121659633,,50677401.33669425,0.07496470077661233,,46008272.0,483.6,6.04K,-1.49%
2014-09-06,487.15866736990154,,46143987.7896671,0.07543057539111535,,46076757.0,484.5,3.79K,0.17%
2014-09-07,506.6557225738398,,49438765.299577825,0.07589645000561837,,46145242.0,485.8,3.56K,0.26%
2014-09-08,526.152777777778,,52733542.80948855,0.0763623246201214,,46218187.0,475.7,8.14K,-2.07%
2014-09-09,505.62757034632057,,56028320.319399275,0.07587410899668645,,46291132.0,474.9,7.29K,-0.17%
2014-09-10,485.102362914863,,59323097.82931,0.0753858933732515,,46364077.0,479.7,8.29K,1.01%
2014-09-11,464.5771554834055,,54697978.08663568,0.07489767774981654,,46437022.0,478.5,6.29K,-0.25%
2014-09-12,444.051948051948,,50072858.34396135,0.0744094621263816,,46502492.5,477.7,5.15K,-0.16%
2014-09-13,460.5740487582592,,45447738.60128702,0.07497324115800752,,46567963.0,478.2,5.28K,0.09%
2014-09-14,477.0961494645705,,40822618.8586127,0.07553702018963344,,46633433.5,477.7,4.21K,-0.09%
2014-09-15,493.61825017088177,,50496483.57219535,0.07610079922125937,,46698904.0,477.7,5.63K,0.00%
2014-09-16,510.140350877193,,60170348.285778,0.0766645782528853,,46779829.5,466.8,6.52K,-2.29%
2014-09-17,472.77855861244024,,69844212.99936065,0.07331874022875515,,46860755.0,461.1,7.51K,-1.21%
2014-09-18,435.4167663476875,,79518077.7129433,0.06997290220462499,,46941680.5,424.3,8.93K,-7.99%
2014-09-19,398.05497408293473,,70268967.84209636,0.06662706418049484,,47022606.0,397.7,14.97K,-6.27%
2014-09-20,360.693181818182,,61019857.9712494,0.0632812261563647,,47089128.75,411.5,14.29K,3.49%
2014-09-21,390.6705273892775,,51770748.10040245,0.06555739961890787,,47155651.5,401.6,10.42K,-2.41%
2014-09-22,420.647872960373,,42521638.2295555,0.06783357308145105,,47222174.25,404.1,13.52K,0.62%
2014-09-23,450.6252185314685,,44175279.5864382,0.07010974654399423,,47288697.0,436.9,17.94K,8.11%
2014-09-24,480.602564102564,,45828920.9433209,0.0723859200065374,,47364635.25,423.8,21.37K,-3.00%
2014-09-25,479.9271139166177,,47482562.3002036,0.07140382814903587,,47440573.5,412.3,14.63K,-2.71%
2014-09-26,479.25166373067145,,49136203.6570863,0.07042173629153435,,47516511.75,404.5,12.12K,-1.90%
2014-09-27,478.57621354472525,,52101331.276547045,0.06943964443403283,,47592450.0,399.0,9.74K,-1.35%
2014-09-28,477.900763358779,,55066458.8960078,0.0684575525765313,,47662793.5,379.1,13.94K,-5.00%
2014-09-29,489.9200980665295,,58031586.51546855,0.06626693900839772,,47733137.0,376.8,20.69K,-0.61%
2014-09-30,501.93943277428,,60996714.1349293,0.06407632544026415,,47803480.5,388.2,16.92K,3.03%
2014-10-01,513.9587674820305,,62381302.11734225,0.06188571187213058,,47873824.0,382.8,17.73K,-1.37%
2014-10-02,525.978102189781,,63765890.0997552,0.059695098303997,,47947189.0,375.1,14.30K,-2.01%
2014-10-03,515.6776760212177,,65150478.082168154,0.05780375281710065,,48020554.0,363.5,16.81K,-3.12%
2014-10-04,505.3772498526545,,66535066.0645811,0.055912407330204306,,48093919.0,335.3,23.04K,-7.74%
2014-10-05,495.07682368409127,,67152736.02938016,0.05402106184330795,,48167284.0,322.9,29.85K,-3.72%
2014-10-06,484.776397515528,,67770405.9941792,0.0521297163564116,,48242990.0,331.5,41.17K,2.69%
2014-10-07,494.32100781406524,,68388075.95897825,0.0536078555755805,,48318696.0,331.6,30.17K,0.03%
2014-10-08,503.86561811260253,,69005745.9237773,0.055085994794749404,,48394402.0,350.9,21.77K,5.80%
2014-10-09,513.4102284111398,,62560121.45034687,0.0565641340139183,,48470108.0,360.9,35.59K,2.86%
2014-10-10,522.954838709677,,56114496.97691645,0.0580422732330872,,48543269.75,361.7,28.41K,0.22%
2014-10-11,546.3146138807425,,49668872.50348602,0.05939104590342663,,48616431.5,361.2,13.93K,-0.14%
2014-10-12,569.674389051808,,43223248.0300556,0.06073981857376605,,48689593.25,373.2,11.23K,3.31%
2014-10-13,593.0341642228735,,46308851.75613735,0.06208859124410548,,48762755.0,387.3,23.58K,3.79%
2014-10-14,616.393939393939,,49394455.4822191,0.0634373639144449,,48840503.75,397.1,28.87K,2.53%
2014-10-15,563.6323447893568,,52480059.20830085,0.06249086170796923,,48918252.5,393.2,22.49K,-0.99%
2014-10-16,510.8707501847745,,55565662.9343826,0.06154435950149355,,48996001.25,379.8,20.79K,-3.41%
2014-10-17,458.10915558019224,,54879966.3059507,0.060597857295017876,,49073750.0,380.5,16.57K,0.19%
2014-10-18,405.34756097561,,54194269.6775188,0.0596513550885422,,49144406.75,390.9,9.45K,2.73%
2014-10-19,429.77639400214775,,53508573.0490869,0.060018346914887846,,49215063.5,387.3,5.33K,-0.92%
2014-10-20,454.2052270286855,,52822876.420655,0.0603853387412335,,49285720.25,380.4,10.56K,-1.78%
2014-10-21,478.63406005522324,,55082384.74767587,0.06075233056757915,,49356377.0,382.4,9.66K,0.52%
2014-10-22,503.062893081761,,57341893.07469675,0.0611193223939248,,49436577.5,378.9,10.53K,-0.89%
2014-10-23,518.8211698113207,,59601401.401717626,0.05957397471986237,,49516778.0,355.8,19.12K,-6.11%
2014-10-24,534.5794465408806,,61860909.7287385,0.058028627045799946,,49596978.5,355.1,20.03K,-0.19%
2014-10-25,550.3377232704403,,58283412.21226723,0.05648327937173753,,49677179.0,346.7,14.04K,-2.36%
2014-10-26,566.096,,54705914.69579595,0.0549379316976751,,49755960.0,348.7,11.58K,0.56%
2014-10-27,560.7808235294117,,51128417.17932467,0.053730642852651875,,49834741.0,350.1,10.60K,0.41%
2014-10-28,555.4656470588235,,47550919.6628534,0.05252335400762865,,49913522.0,351.1,9.43K,0.28%
2014-10-29,550.1504705882353,,45266868.2208203,0.05131606516260542,,49992303.0,335.1,12.26K,-4.54%
2014-10-30,544.835294117647,,42982816.778787196,0.0501087763175822,,50077609.0,344.9,16.12K,2.91%
2014-10-31,542.2817960320223,,40698765.3367541,0.0522376550646918,,50162915.0,337.9,14.00K,-2.03%
2014-11-01,539.7282979463976,,38414713.894721,0.0543665338118014,,50248221.0,325.4,13.77K,-3.68%
2014-11-02,537.1747998607727,,44786421.20615595,0.056495412558910996,,50333527.0,322.5,11.90K,-0.88%
2014-11-03,534.621301775148,,51158128.517590895,0.0586242913060206,,50419987.5,324.2,13.43K,0.52%
2014-11-04,541.4725988479173,,57529835.82902585,0.05783118030219697,,50506448.0,328.0,15.12K,1.15%
2014-11-05,548.3238959206865,,63901543.1404608,0.05703806929837335,,50592908.5,338.0,15.84K,3.06%
2014-11-06,555.1751929934558,,57862880.596058995,0.05624495829454973,,50679369.0,347.7,15.65K,2.86%
2014-11-07,562.026490066225,,51824218.0516572,0.0554518472907261,,50760018.0,341.9,15.02K,-1.67%
2014-11-08,587.446224138816,,45785555.507255405,0.05585170872986675,,50840667.0,343.5,8.19K,0.49%
2014-11-09,612.865958211407,,39746892.9628536,0.0562515701690074,,50921316.0,362.0,12.63K,5.39%
2014-11-10,638.2856922839981,,70947792.19184044,0.05665143160814805,,51001965.0,367.1,22.81K,1.41%
2014-11-11,663.705426356589,,102148691.4208273,0.0570512930472887,,51092748.5,365.4,15.79K,-0.47%
